cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Dirección General de Gestión Pública,Directora General de Gestión Pública,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/daniela-beletti1.jpg', 'path': 'full/81dcabcac5816b825baf60ae1441620894e35499.jpg', 'checksum': 'd2169df3a72a97229035bcd9e71b723e'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/daniela-beletti1.jpg,Daniela María Beletti,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/direccion-general-de-gestion-publica/
Dirección General Estadística y Censos,Director General de Estadística y Censos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/hector-conti.jpg', 'path': 'full/8efa9bf36d8a2a3be9900d8009788dcf020d2083.jpg', 'checksum': '79dedb9482678107c9677945c1438223'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/hector-conti.jpg,Héctor Juan Conti,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/dir-gral-estadisticas-y-censos/
Secretaría de Capital Humano,Secretario de Capital Humano,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/03/panighel.jpg', 'path': 'full/8a1862f14adfc8cdb78ad3ebeda05effb6d86950.jpg', 'checksum': 'e93abc0ec531fed9e17cda5383aeaf59'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/03/panighel.jpg,Gustavo Panighel,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/
Dirección General de Desarrollo del Capital Humano,Director General de Desarrollo del Capital Humano ,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/zoelacristian.jpg', 'path': 'full/fe09cad7531acf3b3faaa234f5b88aaa639719d3.jpg', 'checksum': '56fdba1a23659574938af123a3d009c0'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/zoelacristian.jpg,Christian Zoela,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/dir-gral-de-planificacion-y-desarrollo-del-capital-humano/
Dirección General de Gestión Salarial,Director General de Gestión Salarial,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/ernesto-sonzini1.jpg', 'path': 'full/d7c536846638776aa2c796bab5bd237a23d076c8.jpg', 'checksum': '0fd575056c1cfc183e755dce8135fc0b'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/08/ernesto-sonzini1.jpg,Cr. José Ernesto Sonzini,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/direccion-general-de-gestion-salarial/
Dirección General de Administración de Capital Humano,Director General de Administración de Capital Humano,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/catelli1.jpg', 'path': 'full/8ac6d5ae383d068f959dae9dfa46305440e59c1a.jpg', 'checksum': '6a393fbed47f04623565a0bc8693ee76'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/catelli1.jpg,Leonardo Catelli,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-capital-humano/direccion-general-de-administracion-de-capital-humano/
Dirección General de Asuntos Legales,Directora General de Asuntos Legales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/lilian-rivero1.jpg', 'path': 'full/9a5bf0dab8b2d53a9747700398b5caa6ec8d43e3.jpg', 'checksum': 'd29d7e5db60f6ccc718bf9ed20f92854'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/lilian-rivero1.jpg,Lilian Raquel Rivero,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/dir-gral-de-asuntos-legales/
Dirección General de Coordinación de Infraestructura Tecnológica,Director General de Coordinación de Infraestructura Tecnológica,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Damico1.jpg', 'path': 'full/babf5add848c1b49516248a522d084ba0e55890f.jpg', 'checksum': '957a41d7e9fe931418a99af9371e7d65'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Damico1.jpg,Juan D´Amico,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-coordinacion-de-infraestructura-tecnologica/
Secretaría de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la CABA,Secretario de la Delegación Oficial del Gobierno de la Provincia de Córdoba,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/Carlos-Ilari.jpg', 'path': 'full/a7503a4ddfb51e2e88126fe97ddb781095bea826.jpg', 'checksum': '3ca7973545cdb1ee238ce37638c304f3'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/Carlos-Ilari.jpg,Carlos Luciano Ilari,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-la-delegacion-oficial-del-gobierno-de-la-provincia-de-cordoba/
Secretaría de la Delegación del Gobierno de la Provincia de Córdoba en Río Cuarto,Secretario de la Delegación del Gobierno de la Provincia de Córdoba en Río Cuarto,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Foto-Hugo-Palacios.jpg', 'path': 'full/3b9095552efe1ec5b1ff2e93bebf5c6758144bc0.jpg', 'checksum': '5f7661dedbd3eafde96b9ed4f779ac66'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Foto-Hugo-Palacios.jpg,Hugo Emilio Palacios,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-la-delegacion-del-gobierno-de-la-provincia-de-cordoba-en-rio-cuarto/
Dirección General de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la ciudad de San Francisco,Director General de la Delegación Oficial del Gobierno de la Provincia de Córdoba en la ciudad de San Francisco,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/delegado-san-francisco1.jpg', 'path': 'full/a65d744784ff6aa56685aceef8a855e4fbcb9eb7.jpg', 'checksum': '661f0a1169b3f9d5ab8900c8a6c6cbfe'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/delegado-san-francisco1.jpg,Lic. Jorge Sebastián Borgognoni,Secretaria General de la Gobernación,https://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-la-delegacion-oficial-del-gobierno-de-la-provincia-de-cordoba-en-la-ciudad-de-san-francisco/
Secretaría de Equidad,Secretaria de Equidad,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png', 'path': 'full/731b645114f31006011f03c7fa5f80d1d2ed7aa2.jpg', 'checksum': '801d66460c4eea46229689c5256c926f'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png,Carolina del Valle Basualdo,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/
Dirección General de Coordinación de Salas Cuna,Directora General de Coordinación de Salas Cuna,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/In%C3%A9s-Zinny-1.png', 'path': 'full/32f3110e71d61515c793ebc82e8e927bdcc0b136.jpg', 'checksum': 'a49a2af2e8582e66e7f5fc78359b216a'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Inés-Zinny-1.png,Inés María Zinny ,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-de-salas-cuna/
Dirección General de Coordinación del Programa Córdoba con Ellas,Directora General de Coordinación del Programa Córdoba con Ellas,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png', 'path': 'full/683871fe14e2cd46846a868e3c68a5d99537b918.jpg', 'checksum': '0ee46b147cd74b41b63bae26a5a65318'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png,María Victoria Moncada,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-del-programa-cordoba-con-ellas/
Secretaría de Promoción del Empleo,Secretario de Promoción del Empleo,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png', 'path': 'full/37ee4c782cfdd2f0a55a9a44abf9a02b26da2e25.jpg', 'checksum': '41470c7e96ee53fa6720eb5ea291e1cf'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png,Miguel Pedro Civallero,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/
Subsecretaría de Formación Profesional y Capacitación Laboral,Subsecretaria de Formación Profesional y Capacitación Laboral,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg', 'path': 'full/f8e67d1ada0bf0b3436e2c4e006ddedefef345b7.jpg', 'checksum': '24edee5cbfe82bea5090039bbd1d7c99'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg,María Soledad Ferraro,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/subsecretaria-de-formacion-profesional-y-capacitacion-laboral/
Dirección General de Promoción del Empleo,Director General de Promoción del Empleo,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg', 'path': 'full/4bd8cc54ede7b3cde3a1b2567cf825a663083a89.jpg', 'checksum': '705144db2794af6236420447ff11d27e'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg, Dante Nicolás Quaglia,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-del-empleo/
Dirección General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,Director General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germ%C3%A1n-Bossa-1.png', 'path': 'full/62edffa6811a8ba47a2f90f63cfe808a424a083f.jpg', 'checksum': 'f64e00b79a823866630c80dcb01e5d59'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germán-Bossa-1.png,Germán Adolfo Bossa,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-analisis-de-indicadores-socio-laborales-y-promocion-del-empleo/
Dirección General de Promoción Territorial,Director General de Promoción Territorial,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png', 'path': 'full/dc48cd0f55291ba41d29ea78592f75ab9342fe1f.jpg', 'checksum': '1ecafdfefedafcd8f472f1703cddf578'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png,Carlos Mariano Lorenzo,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-territorial/
Subsecretaría de Participación Comunitaria,Subsecretario de Participación Comunitaria,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png', 'path': 'full/bf52dc0c00989dd461c2f87200706b8a33c4518d.jpg', 'checksum': '1eb1607c9205b47c333b2128d58cf33d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png,Luis Leonardo Limia,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/subsecretaria-de-participacion-comunitaria/
Dirección General Banco de la Gente,Director General Banco de la Gente,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png', 'path': 'full/35936245f8323cff0b93e399661904d97425cc0f.jpg', 'checksum': '08a1926f43f7373fcbd09ff52a05a1d4'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png,Marcos Darsie,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-banco-de-la-gente/
Dirección General de Administración,Director General de Administración,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png', 'path': 'full/188fd76fcf0f829889598ec43c739dd5539772fd.jpg', 'checksum': '6026d3d99d0e120e13741fb976608ed9'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png,Silvio Rodolfo Conturso,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-administracion/
Dirección General de Asuntos Legales,Director General de Asuntos Legales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-C%C3%A1mara.png', 'path': 'full/72496f16d67e2955b3365b2ac0d6f5d51bc877d4.jpg', 'checksum': 'a4205d68716354b49774cf558cc368db'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-Cámara.png,Gerardo Cámara,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-asuntos-legales/
Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,Director de la Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png', 'path': 'full/20cf71797900c56ac6842ec9d1cf37ea8157bbdf.jpg', 'checksum': '9de6715dbed3c15e551da3a23ccaacb6'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png,Alfredo Altamirano,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-programa-de-desarrollo-del-norte-y-oeste-cordobes/
Unidad Ejecutora del Plan Por la Flia,Directora de la Unidad Ejecutora del Plan Por la Flia,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/D%C3%A9bora-Mariano.png', 'path': 'full/8f8f7231ebf14d516eba7d1fadbf4edb6f6b00e3.jpg', 'checksum': 'd4ce78d7d8022ff76d480296ca34f5dd'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Débora-Mariano.png,Débora Mariano,Secretaria de Equidad y Promoción del Empleo,https://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-plan-por-la-flia/
Dirección General de Prensa,Director General de Prensa,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg', 'path': 'full/f742b973c74f971448910926b59d117bf511ddc4.jpg', 'checksum': '96b6502cbc42fd911c6f93cecb6d22a0'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg, César Eduardo Jaimez,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/secretaria-de-prensa-y-difusion/direccion-general-de-prensa/
Subsecretaría de Contenidos Digitales,Subsecretaria de Contenidos Digitales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg', 'path': 'full/5c5a23b84782e8740d21c0d1b75321376eb28400.jpg', 'checksum': '703c576c94671280ec39fb3cd05a1310'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg,Soledad Baldacci,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-contenidos-digitales/
Subsecretaría de Telecomunicaciones,Subsecretario de Telecomunicaciones,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg', 'path': 'full/97be4179a6e9e0e34b815cfc5e0f40f1c63fc150.jpg', 'checksum': '36c202e795dd618824beade61f3bcfe7'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg,Ignacio Gei,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/
Dirección General de Integración y Planeamiento,Director General de Integración y Planeamiento,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg', 'path': 'full/21f1ffe55e492febb9104c309a6f92996d9a1815.jpg', 'checksum': '76db5e4c59a3bf26dc29b7826151d7a7'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg,Manuel Grahovac,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-integracion-y-planeamiento/
Dirección General de Operaciones,Director General de Operaciones,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg', 'path': 'full/4b713500531b723b30d700dfc8e78b41c5e99711.jpg', 'checksum': 'ec6807cf1576e7944b7848127aeeb1c6'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg,Mauricio Gabriel Bísaro,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-operaciones/
Subsecretaría de Articulación y Control de Gestión,Subsecretario de Articulación y Control de Gestión,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg', 'path': 'full/577b9e4990764e1039bd7a059f140dc64c0caf12.jpg', 'checksum': '14f27cd3aab6c7c595f0d82cd23a41f4'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg,Gabriel Ignacio Roberi,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/
Dirección General de Planeamiento y Relaciones Institucionales,Director General de Planeamiento y Relaciones Institucionales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg', 'path': 'full/d0e6570f4cffb195f0b4782ab67a48f757aa652e.jpg', 'checksum': '4cd056f71d3d24bf3673f700dadd8a7a'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg,Manuel Esnaola,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/direccion-general-de-planeamiento-y-relaciones-institucionales/
Dirección General de Administración,Directora General de Administración,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg', 'path': 'full/43a2eaa73983a8ad725b1e7a319d4fb5657c1bb7.jpg', 'checksum': 'fac858408d66e4a4f6bc39535d634006'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg, Ana Carolina Comba,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-administracion/
Dirección General de Asuntos Legales,Directora General de Asuntos Legales,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg', 'path': 'full/fe5ec95dc08e9ea26a6abc4a419984a7df6c8162.jpg', 'checksum': '2fb281fd0b69ef837c771024ab305558'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg,Valeria Liliana Brain,Secretario de Comunicaciones y Conectividad,https://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-asuntos-legales/
Secretaría de Coordinación de Proyectos de Modernización,Secretario de Coordinación de Proyectos de Modernización,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg', 'path': 'full/da6ae736e023f2aea496d22d620fcf8b8b6167df.jpg', 'checksum': '958091f912cdf6eae457cdda5242181e'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg,Alejandro Agustín Vespasiani,Secretaria de Planeamiento y Modernización,https://www.cba.gov.ar/reparticion/secretaria-de-planeamiento-y-modernizacion/secretaria-de-coordinacion-de-proyectos-de-modernizacion-2/
Dirección General de la Agencia ProCórdoba,Director General,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg', 'path': 'full/525afa3f3110e66f96553844277ce8aed749cb7d.jpg', 'checksum': 'b512b9caf7769c6c36689f7e8cd1cbf3'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg,Robert Rodrigo Rossotto,Presidente Agencia ProCórdoba,https://www.cba.gov.ar/reparticion/agencia-pro-cordoba/direccion-general/
Secretaría de Ambiente y Cambio Climático,Secretario de Ambiente y Cambio Climático,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2015/04/britch-j.png', 'path': 'full/6bb92cda902ba25c011e8f8e10b8a1379414a1eb.jpg', 'checksum': 'c78b204b30af60da79756042a81b126d'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2015/04/britch-j.png,Javier Britch,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-ambiente-y-cambio-climatico/
Dirección General de Mitigación y Adaptación al Cambio Climático,Director General de Mitigación y Adaptación al Cambio Climático,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/AGUA-correg..jpg', 'path': 'full/090fb2aa57d1aa05bb3a5a4d1f1218dd1ce7eef4.jpg', 'checksum': '526912081aeef143e42b71de51566494'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/02/AGUA-correg..jpg,Román Cristian Pereyra,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-ambiente-y-cambio-climatico/direccion-general-de-mitigacion-y-adaptacion-al-cambio-climatico/
Secretaría de Servicios Públicos,Secretario de Servicios Públicos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Alberto-Bresciano1.jpg', 'path': 'full/1ae9720b238487cdcbfc082aadc714c60f0cdb0c.jpg', 'checksum': 'f13cb1ba61b154aed4c1279cbfde00d6'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Alberto-Bresciano1.jpg,Alberto Bresciano,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-servicios-publicos/
Secretaría de Transporte,Secretario de Transporte,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/bermudez1.gif', 'path': 'full/68270d3e06b2e8b542b0f4a7f362267c304a8bb7.jpg', 'checksum': '3258f5830440a765a1627522db74cb7b'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/bermudez1.gif,Gabriel Bermúdez,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-transporte/
Dirección General de Transporte de Cargas,Director General de Transporte de Cargas,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/carlos-alaye.jpg', 'path': 'full/3f5b6c8ba1259bf85adc7c849bd4702235eaeb0e.jpg', 'checksum': '4b5858998b5d91a776b34b2faee59be2'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/carlos-alaye.jpg,Carlos Alaye,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-transporte/direccion-general-de-operaciones/
Secretaría de Recursos Hídricos,Secretario de Recursos Hídricos,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Edgar-Castell%C3%B3.jpg', 'path': 'full/f63efc23b20fd871f85099e1af425fe2e2d85409.jpg', 'checksum': 'f2363bb18a1021200a82fe3a84e43549'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Edgar-Castelló.jpg,Edgar Castelló,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-recursos-hidricos-y-coordinacion/
Dirección General de Energías Renovables y Comunicación,Director General de Energías Renovables y Comunicación,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/sergio-mansur.jpg', 'path': 'full/1df1320ef2796cc73789344df4b3677316a7e815.jpg', 'checksum': 'bc5d373d1cf36af5c66831394ae668c7'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2014/02/sergio-mansur.jpg,Sergio Luis Mansur,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-desarrollo-energetico/direccion-general-de-desarrollo-energetico/
"Dirección General de Planeamiento, Ejecución y Gerenciamiento de Obras","Director General de Planeamiento, Ejecución y Gerenciamiento de Obras","[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Bernardo-Heredia.png', 'path': 'full/b2a4ca7bd005921ab8c10bc559ddc25e217da1a4.jpg', 'checksum': '9b49414e53e9b18cf8c692112c955e39'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Bernardo-Heredia.png,Bernardo Bartolomé Heredia,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-desarrollo-energetico/dir-gral-de-infraestructura-y-combustible/
Dirección General de Infraestructura,Director General de Infraestructra,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/borelllo.png', 'path': 'full/14709934a153b4cc9f2508623119800129c90666.jpg', 'checksum': '8f941b466213f3f8f53cc1ccb94b3bde'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/borelllo.png,Rubén Alberto Borello,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/secretaria-de-desarrollo-energetico/direccion-general-de-infraestructura/
Dirección de Policía Ambiental,Director de Policía Ambiental,"[{'url': 'https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Director-Adrian-Rinaudo1.png', 'path': 'full/73a142cabff7cee0ccabb279ded3795ae3490476.jpg', 'checksum': '536c70e187cee5e0416819cee8269a16'}]",https://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Director-Adrian-Rinaudo1.png,Adrián Rinaudo,Ministro de Servicios Públicos,https://www.cba.gov.ar/reparticion/ministerio-de-servicios-publicos/direccion-de-policia-ambiental/
