cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Dirección General de Programas Especiales,Director General de Programas Especiales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Carlos-Pedetta1.jpg', 'path': 'full/a9e9d823bf47e5c97371391a94cc7682dd791900.jpg', 'checksum': '41dd4b7fcad6288235e3ef20bf23f20c'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Carlos-Pedetta1.jpg,Carlos Pedetta,Ministro de Educación,http://www.cba.gov.ar/reparticion/ministerio-de-educacion/secretaria-de-relaciones-institucionales-ministerio-de-educacion/direccion-general-de-programas-especiales-ministerio-de-educacion/
Dirección General de Infraestructura Escolar,Director General de Infraestructura Escolar,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carlos-Giovannoni.jpg', 'path': 'full/028e1864fa76b06782b4f9a70d723ff232969a8c.jpg', 'checksum': '6fb3c4d602a99598182f5196aba668db'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carlos-Giovannoni.jpg,Carlos Ricardo Giovannoni,Ministro de Educación,http://www.cba.gov.ar/reparticion/ministerio-de-educacion/direccion-general-de-infraestructura-escolar/
Dirección General de Asuntos Legales ,Director General de Asuntos Legales ,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/12/Alfredo-Colasso.jpg', 'path': 'full/0a7cefb03785afbe9026dc5cff8d87d9d5f23778.jpg', 'checksum': '3019a518d297babd105259b8b13dfb7a'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/12/Alfredo-Colasso.jpg,Alfredo Oscar Colazo,Ministro de Educación,http://www.cba.gov.ar/reparticion/ministerio-de-educacion/direccion-de-jurisdiccion-de-coordinacion-de-asuntos-legales/
Presidente,Presidente,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2014/07/botta.jpg', 'path': 'full/98ddf90dbd564866c0874dca40f3aa13ffc58b18.jpg', 'checksum': '3a4474c59815aa95bf0fac5c16c7c9d0'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2014/07/botta.jpg,Marcelo Botta,Presidente,http://www.cba.gov.ar/reparticion/ministerio-de-inversion-y-financiamiento/agencia-cordoba-inversiones-y-financiamiento-sem/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,,,Ramón Graneros,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-3-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,,,Sergio Spicogna,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-4-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,,,Raúl Ahumada,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-6-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,,,Fabricio Sebastián Díaz,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-del-directorio-de-la-agencia-cordoba-turismo/
Síndico Titular de la Agencia Córdoba Turismo,Síndico Titular de la Agencia Córdoba Turismo,,,Héctor Dante Colombo,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/sindico-titular-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Marcela-Flach.jpg', 'path': 'full/1a9cea7f0cf94a72925ac6c334d69c8a424aef6b.jpg', 'checksum': '62b2db257067f6f205a669ba7ad98a5d'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Marcela-Flach.jpg,Marcela Flachs,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-2-de-la-agencia-cordoba-turismo/
Vocal del Directorio de la Agencia Córdoba Turismo,Vocal del Directorio de la Agencia Córdoba Turismo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Gabriel-Raies.jpg', 'path': 'full/8c93a95810780c0b940bef9369f9b161338b25bb.jpg', 'checksum': '82f7157c46d19bf725e787224f74a3dc'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Gabriel-Raies.jpg,Gabriel Raies,Presidente de la Agencia Córdoba Turismo,http://www.cba.gov.ar/reparticion/agencia-cordoba-turismo/vocal-1-de-la-agencia-cordoba-turismo/
Dirección General de la Agencia ProCórdoba,Director General,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg', 'path': 'full/c61c595565cf15318585a236836458ca72aaa97c.jpg', 'checksum': 'b512b9caf7769c6c36689f7e8cd1cbf3'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/08/RobertRodrigoRossotto1.jpg,Robert Rodrigo Rossotto,Presidente Agencia ProCórdoba,http://www.cba.gov.ar/reparticion/agencia-pro-cordoba/direccion-general/
Secretaría de Coordinación de Proyectos de Modernización,Secretario de Coordinación de Proyectos de Modernización,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg', 'path': 'full/9889ef1f6527d603cbc819d03100f3e8e8918398.jpg', 'checksum': '958091f912cdf6eae457cdda5242181e'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/vespasiani.jpg,Alejandro Agustín Vespasiani,Secretaria de Planeamiento y Modernización,http://www.cba.gov.ar/reparticion/secretaria-de-planeamiento-y-modernizacion/secretaria-de-coordinacion-de-proyectos-de-modernizacion-2/
Secretaría de Prensa,Secretario de Prensa,,,Gustavo Zamudio,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/secretaria-de-prensa-y-difusion/
Subsecretaría de Difusión,Subsecretario de Difusión,,,Carlos Alejandro Arzú,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretario-de-difusion/
Dirección General de Prensa,Director General de Prensa,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg', 'path': 'full/6d92b504be75141b76c3e570376a412dce8af228.jpg', 'checksum': '96b6502cbc42fd911c6f93cecb6d22a0'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/cesar-jaime.jpg, César Eduardo Jaimez,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/secretaria-de-prensa-y-difusion/direccion-general-de-prensa/
Subsecretaría de Contenidos Digitales,Subsecretaria de Contenidos Digitales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg', 'path': 'full/2daaa9eb82720cd2173b5d8650ddfa35f54e1eef.jpg', 'checksum': '703c576c94671280ec39fb3cd05a1310'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/Soledad.jpg,Soledad Baldacci,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-contenidos-digitales/
Subsecretaría de Telecomunicaciones,Subsecretario de Telecomunicaciones,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg', 'path': 'full/1237be8070f7d53705a1987931fda58145625fb4.jpg', 'checksum': '36c202e795dd618824beade61f3bcfe7'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/ignacio-gei.jpg,Ignacio Gei,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/
Dirección General de Integración y Planeamiento,Director General de Integración y Planeamiento,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg', 'path': 'full/f4e438cf74a10ad4d925a4fe81c9ee72d9b160d6.jpg', 'checksum': '76db5e4c59a3bf26dc29b7826151d7a7'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Manuel-Grahovac.jpg,Manuel Grahovac,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-integracion-y-planeamiento/
Dirección General de Operaciones,Director General de Operaciones,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg', 'path': 'full/596c55a86e2c1fd3d671a207f8cbdd5e955876a5.jpg', 'checksum': 'ec6807cf1576e7944b7848127aeeb1c6'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/bisaro3.jpg,Mauricio Gabriel Bísaro,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-telecomunicaciones/direccion-general-de-operaciones/
Subsecretaría de Articulación y Control de Gestión,Subsecretario de Articulación y Control de Gestión,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg', 'path': 'full/ce5cd783f211ce7d2f092856da9eb9594895394b.jpg', 'checksum': '14f27cd3aab6c7c595f0d82cd23a41f4'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/gabriel-robieri1.jpg,Gabriel Ignacio Roberi,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/
Dirección General de Planeamiento y Relaciones Institucionales,Director General de Planeamiento y Relaciones Institucionales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg', 'path': 'full/aac97008fce602da9dd87b6e95331de75450dc58.jpg', 'checksum': '4cd056f71d3d24bf3673f700dadd8a7a'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/esnaola.jpg,Manuel Esnaola,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/subsecretaria-de-articulacion-y-control-de-gestion/direccion-general-de-planeamiento-y-relaciones-institucionales/
Dirección General de Administración,Directora General de Administración,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg', 'path': 'full/ea574e4c9533148041a88139ed372bbedb45546f.jpg', 'checksum': 'fac858408d66e4a4f6bc39535d634006'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Ana-Carolina-Comba-Direct.jpg, Ana Carolina Comba,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-administracion/
Dirección General de Asuntos Legales,Directora General de Asuntos Legales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg', 'path': 'full/f686ef78ec725482e37b09d39670dbd6229cafed.jpg', 'checksum': '2fb281fd0b69ef837c771024ab305558'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/02/brian.jpg,Valeria Liliana Brain,Secretario de Comunicaciones y Conectividad,http://www.cba.gov.ar/reparticion/secretaria-de-comunicaciones-y-conectividad/direccion-general-de-asuntos-legales/
Secretaría de Equidad,Secretaria de Equidad,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png', 'path': 'full/23ad3e972ca217775eebdbd11546f3624fc51ea3.jpg', 'checksum': '801d66460c4eea46229689c5256c926f'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Carolina-Basualdo.png,Carolina del Valle Basualdo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/
Dirección General de Coordinación de Salas Cuna,Directora General de Coordinación de Salas Cuna,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/In%C3%A9s-Zinny-1.png', 'path': 'full/6b5205f0f3b94c309f5094d5b58f3f5d11bca483.jpg', 'checksum': 'a49a2af2e8582e66e7f5fc78359b216a'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Inés-Zinny-1.png,Inés María Zinny ,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-de-salas-cuna/
Dirección General de Coordinación del Programa Córdoba con Ellas,Directora General de Coordinación del Programa Córdoba con Ellas,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png', 'path': 'full/66dd8f1120437caab159480d1cc26377d165ea3f.jpg', 'checksum': '0ee46b147cd74b41b63bae26a5a65318'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Victoria-Moncada-1.png,María Victoria Moncada,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-equidad/direccion-general-de-coordinacion-del-programa-cordoba-con-ellas/
Secretaría de Promoción del Empleo,Secretario de Promoción del Empleo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png', 'path': 'full/0a5a74c69c4a338a007ef196e23e365af176d27c.jpg', 'checksum': '41470c7e96ee53fa6720eb5ea291e1cf'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Miguel-Civallero-1.png,Miguel Pedro Civallero,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/
Subsecretaría de Formación Profesional y Capacitación Laboral,Subsecretaria de Formación Profesional y Capacitación Laboral,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg', 'path': 'full/03f13a02e0fc1f31e67fa60a7ebded270af2759f.jpg', 'checksum': '24edee5cbfe82bea5090039bbd1d7c99'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/Ferraro-NUEVO.jpg,María Soledad Ferraro,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/subsecretaria-de-formacion-profesional-y-capacitacion-laboral/
Dirección General de Promoción del Empleo,Director General de Promoción del Empleo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg', 'path': 'full/f34068846d1d70aaa9802a56ba63be54eeb2512a.jpg', 'checksum': '705144db2794af6236420447ff11d27e'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/03/QUAGLIA-NUEVA.jpg, Dante Nicolás Quaglia,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-del-empleo/
Dirección General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,Director General de Análisis de Indicadores Socio-laborales y Promoción del Empleo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germ%C3%A1n-Bossa-1.png', 'path': 'full/56731941a98b4361c384cbb646c2e7c908a38807.jpg', 'checksum': 'f64e00b79a823866630c80dcb01e5d59'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Germán-Bossa-1.png,Germán Adolfo Bossa,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-analisis-de-indicadores-socio-laborales-y-promocion-del-empleo/
Dirección General de Promoción Territorial,Director General de Promoción Territorial,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png', 'path': 'full/2bb603c335eb4b7e4c37519581b2ea7fc4b3f52d.jpg', 'checksum': '1ecafdfefedafcd8f472f1703cddf578'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Mariano-Lorenzo-1.png,Carlos Mariano Lorenzo,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/secretaria-de-promocion-del-empleo/direccion-general-de-promocion-territorial/
Subsecretaría de Participación Comunitaria,Subsecretario de Participación Comunitaria,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png', 'path': 'full/39ea13850dc6496ef7946a53f28ecc15dad41370.jpg', 'checksum': '1eb1607c9205b47c333b2128d58cf33d'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Leonardo-Limia.png,Luis Leonardo Limia,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/subsecretaria-de-participacion-comunitaria/
Dirección General Banco de la Gente,Director General Banco de la Gente,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png', 'path': 'full/5298d3e0f2aa9ba9c898ad2984adde14b78eaaa7.jpg', 'checksum': '08a1926f43f7373fcbd09ff52a05a1d4'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2017/12/Marcos-Darsie.png,Marcos Darsie,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-banco-de-la-gente/
Dirección General de Administración,Director General de Administración,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png', 'path': 'full/4709f1b42e17465bb654752635409cb475d462d3.jpg', 'checksum': '6026d3d99d0e120e13741fb976608ed9'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Rodolfo-Conturso.png,Silvio Rodolfo Conturso,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-administracion/
Dirección General de Asuntos Legales,Director General de Asuntos Legales,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-C%C3%A1mara.png', 'path': 'full/840204c96c7a06cb50a7bea3716079b32e8d95a7.jpg', 'checksum': 'a4205d68716354b49774cf558cc368db'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Gerado-Cámara.png,Gerardo Cámara,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/direccion-general-de-asuntos-legales/
Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,Director de la Unidad Ejecutora del Programa de Desarrollo del Norte y Oeste Cordobés,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png', 'path': 'full/c841442e8ddb0e241d6a0849c6ed48d5da7310b9.jpg', 'checksum': '9de6715dbed3c15e551da3a23ccaacb6'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2016/03/Alfredo-Altamirano-1.png,Alfredo Altamirano,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-programa-de-desarrollo-del-norte-y-oeste-cordobes/
Unidad Ejecutora del Plan Por la Flia,Directora de la Unidad Ejecutora del Plan Por la Flia,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/D%C3%A9bora-Mariano.png', 'path': 'full/13d4bfd727c69a64c3e02f5a6cafd22f19317ced.jpg', 'checksum': 'd4ce78d7d8022ff76d480296ca34f5dd'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2018/01/Débora-Mariano.png,Débora Mariano,Secretaria de Equidad y Promoción del Empleo,http://www.cba.gov.ar/reparticion/secretaria-de-equidad-y-promocion-del-empleo/unidad-ejecutora-del-plan-por-la-flia/
Secretaria General de la Gobernación,Secretaria General de la Gobernación,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/silvinarivero200x150.jpg', 'path': 'full/667d8968315ec998528ebd0c79c34702aed135db.jpg', 'checksum': '0f4545d393354167e7582a92897f921d'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/silvinarivero200x150.jpg,Silvina Rivero,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/
Ministro de Ciencia y Tecnología,Ministro de Ciencia y Tecnología,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Walter-Robledo.jpg', 'path': 'full/4c595f07bae0e046b9ef69e94e11b8163b118ded.jpg', 'checksum': '0ee7afdba2efe779ceb9a2356f7e216d'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/Walter-Robledo.jpg,Carlos Walter Robledo,Ministro de Ciencia y Tecnología,http://www.cba.gov.ar/reparticion/ministerio-de-ciencia-y-tecnologia/
Ministro de Trabajo,Ministro de Trabajo,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Omar-Hugo-Sereno.jpg', 'path': 'full/4ff41f5dfd92be4210eadbaf017018e696cc8b7e.jpg', 'checksum': '62e5d7837b6384eb469d84fa24263588'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Omar-Hugo-Sereno.jpg,Omar Hugo Sereno,Ministro de Trabajo,http://www.cba.gov.ar/reparticion/ministerio-de-trabajo/
Secretaria ,Secretaria ,,,María Laura Castiñeiras,Secretaria ,http://www.cba.gov.ar/reparticion/secretaria-privada-del-poder-ejecutivo/
Ministro de Salud,Ministro de Salud,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Francisco-Fortuna.jpg', 'path': 'full/879f490225da141ff8dbee4b7e012842c512e394.jpg', 'checksum': 'c6b6d757bd73dd1ac27b3baee43f3f69'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/05/Francisco-Fortuna.jpg,Francisco José Fortuna,Ministro de Salud,http://www.cba.gov.ar/reparticion/ministerio-de-salud/
Ministro de Justicia y Derechos Humanos,Ministro de Justicia y Derechos Humanos,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Luis-Angulo.jpg', 'path': 'full/78157dc5988838cf1618773ff6347619c83ca5c9.jpg', 'checksum': 'fcb802e0ce5e1eb4c13750ca3ce13e4a'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2012/06/Luis-Angulo.jpg,Luis Angulo,Ministro de Justicia y Derechos Humanos,http://www.cba.gov.ar/reparticion/ministerio-de-justicia-y-derechos-humanos/
Presidente de la Agencia Córdoba Innovar y Emprender,Presidente de la Agencia Córdoba Innovar y Emprender,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/mario-cuneo.png', 'path': 'full/613ab531e80dc4f5c85c6c850840c250bbdcd176.jpg', 'checksum': 'adc01f226985fbd23b4b3d1385fd8700'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2016/07/mario-cuneo.png,Mario César Cuneo,Presidente de la Agencia Córdoba Innovar y Emprender,http://www.cba.gov.ar/reparticion/agencia-cordoba-innovar-y-emprender/
Ministro de Obras Públicas y Financiamiento,Ministro de Obras Públicas y Financiamiento,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2017/05/ricardososa.jpg', 'path': 'full/2decfeda9949e5dd4ac30b4e17c7f1a578d1f87a.jpg', 'checksum': 'a2f8214e9c57196f03ad99dfc2b72012'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2017/05/ricardososa.jpg, Ricardo Roberto Sosa,Ministro de Obras Públicas y Financiamiento,http://www.cba.gov.ar/reparticion/ministerio-de-obras-pubicas-y-financiamiento/
Dirección General de Administración,Directora General de Administración,,,,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-de-administracion/
Dirección General de Coordinación Operativa,Directora General de Coordinación Operativa,,,,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-de-coordinacion-operativa/
Dirección General de Aeronáutica,Director  General de Aeronáutica,,,Mario Gabriel Marcellini,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/direccion-general-de-aeronautica/
Secretaría de Coordinación de la Secretaría General de la Gobernación,Secretaria de Coordinación de la Secretaría General de la Gobernación,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/lorena-zanon1.jpg', 'path': 'full/34ca3c0118a695b72ed46b7e5cf143ae38503287.jpg', 'checksum': '37357f4b86785edd8a0fb440b8e28c12'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/lorena-zanon1.jpg,Lorena Zanón Argenti,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/
Subsecretaría de Administración y Recursos Humanos,Subsecretaria de Administración y Recursos Humanos,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/silvana-castellano1.jpg', 'path': 'full/894bed1446cea212941655d0fe19ea8f50b8404b.jpg', 'checksum': '7e32834f3a7d19b5c64fac8fda7b2121'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/silvana-castellano1.jpg,Silvana Castellano,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/subsecretaria-de-administracion-y-recursos-humanos/
Dirección General del Programa de Asistencia Integral de Córdoba (P.A.iCor),Directora General del Programa de Asistencia Integral de Córdoba (P.A.iCor),"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/oliva1.jpg', 'path': 'full/d4bf082b1609e3ebafc15f7d9ca1743e1919f8a6.jpg', 'checksum': '82ccbda61506fc298f19a42345715856'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/12/oliva1.jpg,Claudia Mabel Oliva,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-coordinacion-de-la-secretaria-general-de-la-gobernacion/direccion-general-del-programa-de-asistencia-integral-de-cordoba-p-a-icor/
Secretaría de Fortalecimiento Institucional,Secretario de Fortalecimiento Institucional,"[{'url': 'http://www.cba.gov.ar/wp-content/4p96humuzp/2015/06/juan-esteban-ferreiro.jpg', 'path': 'full/6c9c2d5ad6a0918e8d65fa2556d34a525ef1d9f7.jpg', 'checksum': '036129e2e4f9ebc3c38850fdc48c8f03'}]",http://www.cba.gov.ar/wp-content/4p96humuzp/2015/06/juan-esteban-ferreiro.jpg,Juan Esteban Ferreiro,Secretaria General de la Gobernación,http://www.cba.gov.ar/reparticion/secretaria-general-de-la-gobernacion/secretaria-de-fortalecimiento-institucional/
