cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Subdirección de Uso del Suelo,Subdirección de Uso del Suelo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_111_ai1MWp6-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_111_ai1MWp6-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_111_ai1MWp6-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_111_ai1MWp6-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_111_ai1MWp6.JPG', 'path': 'original/FU_111_ai1MWp6.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_111_ai1MWp6.JPG,Patricia Machado,Sin definir,/funcionarios/persona/patricia-machado/85
Subdirección de Obras Privadas,Subdirector de Obras Privadas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/stella_fleitas-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/stella_fleitas-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/stella_fleitas-thumbnail-125x125-70.JPG', 'path': 'thumbnail/stella_fleitas-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/stella_fleitas.JPG', 'path': 'original/stella_fleitas.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/stella_fleitas.JPG,Stella Fleitas,Sin definir,/funcionarios/persona/stella-fleitas/86
Subsecretaría de Planeamiento,Subsecretario de Planeamiento,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_453_Leticia_Gomez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_453_Leticia_Gomez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_453_Leticia_Gomez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_453_Leticia_Gomez-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_453_Leticia_Gomez.JPG', 'path': 'original/FU_453_Leticia_Gomez.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_453_Leticia_Gomez.JPG,Leticia Gomez,Sin definir,/funcionarios/persona/leticia-gomez/88
Subdirección de Arquitectura,Subdirección de Arquitectura,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_227_Lis_Melone-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_227_Lis_Melone-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_227_Lis_Melone-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_227_Lis_Melone-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_227_Lis_Melone.JPG', 'path': 'original/RM_227_Lis_Melone.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_227_Lis_Melone.JPG,Claudia Melone,Sin definir,/funcionarios/persona/claudia-melone/90
Dirección de Arquitectura,Dirección de Arquitectura,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_242_-_Mentesana-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_242_-_Mentesana-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_242_-_Mentesana-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_242_-_Mentesana-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_242_-_Mentesana.JPG', 'path': 'original/RM_242_-_Mentesana.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_242_-_Mentesana.JPG,Daniel Mentesana,Sin definir,/funcionarios/persona/daniel-mentesana/91
Subdirección de Alumbrado Público - Zona Norte,Subdirector de Alumbrado Público - Zona Norte,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_730_Brisighelli-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_730_Brisighelli-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_730_Brisighelli-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_730_Brisighelli-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_730_Brisighelli.JPG', 'path': 'original/FU_730_Brisighelli.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_730_Brisighelli.JPG,Marcelo Brisighelli,Sin definir,/funcionarios/persona/marcelo-brisighelli/93
Subdirección de Obras Viales - Zona Norte,Subdirector de Obras Viales - Zona Norte,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RubenEduardoTozzini-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/RubenEduardoTozzini-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RubenEduardoTozzini-thumbnail-125x125-70.jpg', 'path': 'thumbnail/RubenEduardoTozzini-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RubenEduardoTozzini.jpg', 'path': 'original/RubenEduardoTozzini.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RubenEduardoTozzini.jpg,Ruben Tozzini,Sin definir,/funcionarios/persona/ruben-tozzini/95
Subdirección de Medios,Subdirección de Medios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mar%C3%ADa_Eugenia_Mignola-thumbnail-32x32-70.jpeg', 'path': 'thumbnail_32x32/Mar%C3%ADa_Eugenia_Mignola-thumbnail-32x32-70.jpeg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mar%C3%ADa_Eugenia_Mignola-thumbnail-125x125-70.jpeg', 'path': 'thumbnail/Mar%C3%ADa_Eugenia_Mignola-thumbnail-125x125-70.jpeg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mar%C3%ADa_Eugenia_Mignola.jpeg', 'path': 'original/Mar%C3%ADa_Eugenia_Mignola.jpeg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mar%C3%ADa_Eugenia_Mignola.jpeg,María Eugenia Mignola,Sin definir,/funcionarios/persona/maria-eugenia-mignola/1364
Secretaría de Planeamiento e Infraestructura,Secretario de Planeamiento e Infraestructura,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_104_Omar_Gastaldi-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_104_Omar_Gastaldi-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_104_Omar_Gastaldi-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_104_Omar_Gastaldi-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_104_Omar_Gastaldi.JPG', 'path': 'original/RN_104_Omar_Gastaldi.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_104_Omar_Gastaldi.JPG,Omar Gastaldi,Sin definir,/funcionarios/persona/omar-gastaldi/98
Dirección de Higiene Urbana,Dirección de Higiene Urbana,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_054_Daniel_Vercesi-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_054_Daniel_Vercesi-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_054_Daniel_Vercesi-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_054_Daniel_Vercesi-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_054_Daniel_Vercesi.JPG', 'path': 'original/FU_054_Daniel_Vercesi.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_054_Daniel_Vercesi.JPG,Daniel Vercesi,Sin definir,/funcionarios/persona/daniel-vercesi/100
Subsecretaría de Higiene Urbana,Subsecretario de Higiene Urbana,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/GUZMAN-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/GUZMAN-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/GUZMAN-thumbnail-125x125-70.jpg', 'path': 'thumbnail/GUZMAN-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/GUZMAN.jpg', 'path': 'original/GUZMAN.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/GUZMAN.jpg,Francisco Guzmán,Sin definir,/funcionarios/persona/francisco-guzman/101
Subdirección de Policía Municipal,Subdirección de Policía Municipal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_381_Cristian_Cerri-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_381_Cristian_Cerri-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_381_Cristian_Cerri-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_381_Cristian_Cerri-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_381_Cristian_Cerri.JPG', 'path': 'original/FU_381_Cristian_Cerri.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_381_Cristian_Cerri.JPG,Cristian Cerri,Sin definir,/funcionarios/persona/cristian-cerri/102
Dirección de Farmacia Municipal,Dirección de Farmacia Municipal,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mariano_Hugo_Zaragoz-_farmacia_-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/Mariano_Hugo_Zaragoz-_farmacia_-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/Mariano_Hugo_Zaragoz-_farmacia_-thumbnail-125x125-70.jpg', 'path': 'thumbnail/Mariano_Hugo_Zaragoz-_farmacia_-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mariano_Hugo_Zaragoz-_farmacia_.jpg', 'path': 'original/Mariano_Hugo_Zaragoz-_farmacia_.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/Mariano_Hugo_Zaragoz-_farmacia_.jpg,Mariano Zaragoza,Sin definir,/funcionarios/persona/mariano-zaragoza/540
Dirección de Tránsito,Dirección de Tránsito,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_047_Raul_Dentesano-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_047_Raul_Dentesano-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_047_Raul_Dentesano-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_047_Raul_Dentesano-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_047_Raul_Dentesano.JPG', 'path': 'original/FU_047_Raul_Dentesano.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_047_Raul_Dentesano.JPG,Raúl Dentesano,Sin definir,/funcionarios/persona/raul-dentesano/105
Subdirección de Control de Transporte,Subdirección de Control de Transporte,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_667_-_Jorge_Martinez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_667_-_Jorge_Martinez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_667_-_Jorge_Martinez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_667_-_Jorge_Martinez-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_667_-_Jorge_Martinez.JPG', 'path': 'original/FU_667_-_Jorge_Martinez.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_667_-_Jorge_Martinez.JPG,Jorge Martinez,Sin definir,/funcionarios/persona/jorge-martinez/107
Subdirección de Documentación,Subdirección de Documentación,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_089-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_089-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_089-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_089-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_089.JPG', 'path': 'original/FU_089.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_089.JPG,Ignacio De la Peña,Sin definir,/funcionarios/persona/ignacio-de-la-pena/109
Dirección de Coordinación General,Dirección de Coordinación General,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_612-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_612-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_612-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_612-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_612.JPG', 'path': 'original/RM_612.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_612.JPG,Cecilia Ammann,Sin definir,/funcionarios/persona/cecilia-ammann/114
Dirección de Infraestructura de Servicios de Salud,Dirección de Infraestructura de Servicios de Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_547_Abad-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_547_Abad-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_547_Abad-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_547_Abad-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_547_Abad.JPG', 'path': 'original/RM_547_Abad.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_547_Abad.JPG,Alberto Abad,Sin definir,/funcionarios/persona/alberto-abad/115
"Dirección de Planificación, Administración y Control de Gestión","Dirección de Planificación, Administración y Control de Gestión","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_519_-_Maria_Alejandra_Farias-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_519_-_Maria_Alejandra_Farias-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_519_-_Maria_Alejandra_Farias-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_519_-_Maria_Alejandra_Farias-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_519_-_Maria_Alejandra_Farias.JPG', 'path': 'original/FU_519_-_Maria_Alejandra_Farias.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_519_-_Maria_Alejandra_Farias.JPG,Maria Farias,Sin definir,/funcionarios/persona/maria-farias/116
Dirección General de Programas de Salud,Dirección General de Programas de Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_580-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_580-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_580-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_580-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_580.JPG', 'path': 'original/RM_580.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_580.JPG,Lisandro Utz,Sin definir,/funcionarios/persona/lisandro-utz/117
Dirección de Hogar Padre Lamónaca,Dirección de Hogar Padre Lamónaca,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_180-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_180-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_180-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_180-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_180.JPG', 'path': 'original/RM_180.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_180.JPG,Gabriel Marinetti,Sin definir,/funcionarios/persona/gabriel-marinetti/119
Subdirección de Farmacia Municipal,Subdirección de Farmacia Municipal,[],,Gustavo Fontana,Sin definir,/funcionarios/persona/gustavo-fontana/1427
Subdirección de Especialidades Médicas,Subdirector de Especialidades Médicas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_057-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_057-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_057-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_057-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_057.JPG', 'path': 'original/RN_057.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_057.JPG,Claudia Casadei,Sin definir,/funcionarios/persona/claudia-casadei/129
Subdirección de Atención Primaria de la Salud,Subdirección de Atención Primaria de la Salud,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_629-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_629-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_629-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_629-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_629.JPG', 'path': 'original/RM_629.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_629.JPG,Ignacio Savio,Sin definir,/funcionarios/persona/ignacio-savio/131
Subdirección de Tesorería,Subdirección de Tesorería,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_735-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_735-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_735-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_735-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_735.JPG', 'path': 'original/RM_735.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_735.JPG,Franco Gonzalez,Sin definir,/funcionarios/persona/franco-gonzalez/134
Dirección General de Cementerios,Director General de Cementerios,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/AlfredoMartinCuri-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/AlfredoMartinCuri-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/AlfredoMartinCuri-thumbnail-125x125-70.jpg', 'path': 'thumbnail/AlfredoMartinCuri-thumbnail-125x125-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/AlfredoMartinCuri.jpg', 'path': 'original/AlfredoMartinCuri.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/AlfredoMartinCuri.jpg,Álfredo Curi,Sin definir,/funcionarios/persona/alfredo-curi/549
Dirección de Coordinación General de Habilitaciones,Dirección de Coordinación General de Habilitaciones,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_823_-_Guadalupe_Maldonado_I8Tl0cT-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG', 'path': 'original/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_823_-_Guadalupe_Maldonado_I8Tl0cT.JPG,Maria Maldonado,Sin definir,/funcionarios/persona/maria-maldonado/136
Dirección de Contaduría,Dirección de Contaduría,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_803_-_Nancy_Panici-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_803_-_Nancy_Panici-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_803_-_Nancy_Panici-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_803_-_Nancy_Panici-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_803_-_Nancy_Panici.JPG', 'path': 'original/RM_803_-_Nancy_Panici.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_803_-_Nancy_Panici.JPG,Nancy Panici,Sin definir,/funcionarios/persona/nancy-panici/137
Dirección de Compras y Contrataciones,Dirección de Compras y Contrataciones,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_903-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_903-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_903-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_903-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_903.JPG', 'path': 'original/RM_903.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_903.JPG,Roberto Herrera,Sin definir,/funcionarios/persona/roberto-herrera/138
Dirección de Presupuesto,Dirección de Presupuesto,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_777_-_Carolina_Viartola_4vRkmMs-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs.JPG', 'path': 'original/RM_777_-_Carolina_Viartola_4vRkmMs.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_777_-_Carolina_Viartola_4vRkmMs.JPG,Carolina Viartola,Sin definir,/funcionarios/persona/carolina-viartola/139
Subdirección de Catastro,Subdirección de Catastro,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_905_-_Mario_Nieto-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_905_-_Mario_Nieto-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_905_-_Mario_Nieto-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_905_-_Mario_Nieto-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_905_-_Mario_Nieto.JPG', 'path': 'original/RM_905_-_Mario_Nieto.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_905_-_Mario_Nieto.JPG,Mario Nieto,Sin definir,/funcionarios/persona/mario-nieto/140
Dirección de Catastro,Dirección de Catastro,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_920_-_Silvia_Mira-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_920_-_Silvia_Mira-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_920_-_Silvia_Mira-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_920_-_Silvia_Mira-thumbnail-125x125-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_920_-_Silvia_Mira.JPG', 'path': 'original/RM_920_-_Silvia_Mira.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_920_-_Silvia_Mira.JPG,Silvia Mira,Sin definir,/funcionarios/persona/silvia-mira/141
