cargo_generico,cargo_ocupado,foto_img,foto_url,funcionario,ministerio,web_url
Director,Dirección de Centro de Participación Comunal Nº 8 - Pueyrredón,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_040_Casas.JPG', 'path': 'original/RM_040_Casas.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_040_Casas-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_040_Casas-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_040_Casas-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_040_Casas-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_040_Casas.JPG,Alejandro Casas,Dirección de Centro de Participación Comunal Nº 8 - Pueyrredón,/funcionarios/persona/alejandro-casas/493
Subdirector,Subdirección de Centro de Participación Comunal Nº 8 - Pueyrredón,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_031_Solaso.JPG', 'path': 'original/RM_031_Solaso.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_031_Solaso-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_031_Solaso-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_031_Solaso-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_031_Solaso-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_031_Solaso.JPG,Alberto Solaso,Subdirección de Centro de Participación Comunal Nº 8 - Pueyrredón,/funcionarios/persona/alberto-solaso/496
Subdirector,Subdirección de Centro de Participación Comunal Nº 9 - Rancagua,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_020.JPG', 'path': 'original/RM_020.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_020-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_020-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_020-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_020-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_020.JPG,Rodolfo Marquez,Subdirección de Centro de Participación Comunal Nº 9 - Rancagua,/funcionarios/persona/rodolfo-marquez/332
Director,Dirección de Centro de Participación Comunal Nº 10 - Mercado de la Ciudad,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_024_-_Osvaldo_Ortiz.JPG', 'path': 'original/RM_024_-_Osvaldo_Ortiz.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_024_-_Osvaldo_Ortiz-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_024_-_Osvaldo_Ortiz-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_024_-_Osvaldo_Ortiz-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_024_-_Osvaldo_Ortiz-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_024_-_Osvaldo_Ortiz.JPG,Osvaldo Ortiz,Dirección de Centro de Participación Comunal Nº 10 - Mercado de la Ciudad,/funcionarios/persona/osvaldo-ortiz/477
Subdirector,Subdirección de Centro de Participación Comunal Nº 10 - Mercado de la Ciudad,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_030_-_Omar_Flores.JPG', 'path': 'original/RM_030_-_Omar_Flores.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_030_-_Omar_Flores-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_030_-_Omar_Flores-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_030_-_Omar_Flores-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_030_-_Omar_Flores-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_030_-_Omar_Flores.JPG,Omar Flores,Subdirección de Centro de Participación Comunal Nº 10 - Mercado de la Ciudad,/funcionarios/persona/omar-flores/490
Director,Dirección de Centro de Participación Comunal Nº 12 - Centro Cultural San Vicente,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_755_-_Gonzalo_Suarez.JPG', 'path': 'original/FU_755_-_Gonzalo_Suarez.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_755_-_Gonzalo_Suarez-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_755_-_Gonzalo_Suarez-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_755_-_Gonzalo_Suarez-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_755_-_Gonzalo_Suarez-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_755_-_Gonzalo_Suarez.JPG,Gonzalo Suarez,Dirección de Centro de Participación Comunal Nº 12 - Centro Cultural San Vicente,/funcionarios/persona/gonzalo-suarez/488
Director,Director de Centro de Participación Comunal Nº 11 - Guiñazú,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_082.JPG', 'path': 'original/RM_082.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_082-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_082-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_082-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_082-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_082.JPG,Alberto Lupiañez,Director de Centro de Participación Comunal Nº 11 - Guiñazú,/funcionarios/persona/alberto-lupianez/499
Subdirector,Subdirección de Centro de Participación Comunal Nº 12 - Centro Cultural San Vicente,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_062-Luciano_Ceballos.jpg', 'path': 'original/RM_062-Luciano_Ceballos.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_062-Luciano_Ceballos-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/RM_062-Luciano_Ceballos-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_062-Luciano_Ceballos-thumbnail-125x125-70.jpg', 'path': 'thumbnail/RM_062-Luciano_Ceballos-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_062-Luciano_Ceballos.jpg,Luciano Ceballos,Subdirección de Centro de Participación Comunal Nº 12 - Centro Cultural San Vicente,/funcionarios/persona/luciano-ceballos/479
Director,Dirección de Regulación de Entes Privados,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/bv_010.jpg', 'path': 'original/bv_010.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/bv_010-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/bv_010-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/bv_010-thumbnail-125x125-70.jpg', 'path': 'thumbnail/bv_010-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/bv_010.jpg,Leandro Dionisio,Dirección de Regulación de Entes Privados,/funcionarios/persona/leandro-dionisio/508
Subdirector,Subdirección de Regulación de Entes Privados,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_124.JPG', 'path': 'original/FU_124.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_124-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_124-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_124-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_124-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_124.JPG,Claudio Gudiño,Subdirección de Regulación de Entes Privados,/funcionarios/persona/claudio-gudino/510
Director,Dirección de Promoción Familiar y Lucha contra la Violencia Familiar,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_688_-_Lucia_Garcia.JPG', 'path': 'original/RM_688_-_Lucia_Garcia.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_688_-_Lucia_Garcia-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_688_-_Lucia_Garcia-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_688_-_Lucia_Garcia-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_688_-_Lucia_Garcia-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_688_-_Lucia_Garcia.JPG,Lucia Garcia,Dirección de Promoción Familiar y Lucha contra la Violencia Familiar,/funcionarios/persona/lucia-garcia/296
Director,Dirección de Gestión,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_0875.JPG', 'path': 'original/DSC_0875.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_0875-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/DSC_0875-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/DSC_0875-thumbnail-125x125-70.JPG', 'path': 'thumbnail/DSC_0875-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/DSC_0875.JPG,Ariela Szpanin,Dirección de Gestión,/funcionarios/persona/ariela-szpanin/205
Director,"Dirección de Gestión y Coordinación Laboral ""A""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_416.JPG', 'path': 'original/RM_416.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_416-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_416-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_416-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_416-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_416.JPG,Javier Canavosio,"Dirección de Gestión y Coordinación Laboral ""A""",/funcionarios/persona/javier-canavosio/156
Subsecretario del Departamento Ejecutivo,Subsecretaria de Servicios Generales,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_123_-_Adrian_Leiva.JPG', 'path': 'original/RN_123_-_Adrian_Leiva.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_123_-_Adrian_Leiva-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RN_123_-_Adrian_Leiva-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RN_123_-_Adrian_Leiva-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RN_123_-_Adrian_Leiva-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RN_123_-_Adrian_Leiva.JPG,Adrian Leiva,Subsecretaria de Servicios Generales,/funcionarios/persona/adrian-leiva/320
Subdirector,Subdirección de Automotores,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_692_LjyKDKW.JPG', 'path': 'original/RM_692_LjyKDKW.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_692_LjyKDKW-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_692_LjyKDKW-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_692_LjyKDKW-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_692_LjyKDKW-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_692_LjyKDKW.JPG,Daniel Poliotto,Subdirección de Automotores,/funcionarios/persona/daniel-poliotto/379
Director,"Dirección de Planificación, Coordinación y Capacitación","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_381_-_Matias_Bosio.JPG', 'path': 'original/RM_381_-_Matias_Bosio.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_381_-_Matias_Bosio-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_381_-_Matias_Bosio-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_381_-_Matias_Bosio-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_381_-_Matias_Bosio-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_381_-_Matias_Bosio.JPG,Matias Bosio,"Dirección de Planificación, Coordinación y Capacitación",/funcionarios/persona/matias-bosio/242
Director,Dirección de Gestión,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_352_-_Guillermo_Javier_Barrera.JPG', 'path': 'original/FU_352_-_Guillermo_Javier_Barrera.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_352_-_Guillermo_Javier_Barrera-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_352_-_Guillermo_Javier_Barrera-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_352_-_Guillermo_Javier_Barrera-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_352_-_Guillermo_Javier_Barrera-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_352_-_Guillermo_Javier_Barrera.JPG,Guillermo Barrera,Dirección de Gestión,/funcionarios/persona/guillermo-barrera/206
Subdirector,Subdirección de Atención al Vecino,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_481_-_Emilio_Gramajo_GvwwLwe.JPG', 'path': 'original/RM_481_-_Emilio_Gramajo_GvwwLwe.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_481_-_Emilio_Gramajo_GvwwLwe-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_481_-_Emilio_Gramajo_GvwwLwe-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_481_-_Emilio_Gramajo_GvwwLwe-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_481_-_Emilio_Gramajo_GvwwLwe-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_481_-_Emilio_Gramajo_GvwwLwe.JPG,Emilio Gramajo,Subdirección de Atención al Vecino,/funcionarios/persona/emilio-gramajo/305
Subsecretario del Departamento Ejecutivo,Subsecretario de Finanzas,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_173_Diego_Bono.JPG', 'path': 'original/FU_173_Diego_Bono.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_173_Diego_Bono-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_173_Diego_Bono-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_173_Diego_Bono-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_173_Diego_Bono-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_173_Diego_Bono.JPG,Diego Bono,Subsecretario de Finanzas,/funcionarios/persona/diego-bono/132
Director,Dirección de Gestión y Coordinación Laboral,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_518.JPG', 'path': 'original/RM_518.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_518-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_518-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_518-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_518-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_518.JPG,Alejandro Perez,Dirección de Gestión y Coordinación Laboral,/funcionarios/persona/alejandro-perez/154
Director,Dirección de Hospital de Urgencias,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_715.JPG', 'path': 'original/RM_715.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_715-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_715-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_715-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_715-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_715.JPG,Delia Gómez,Dirección de Hospital de Urgencias,/funcionarios/persona/delia-gomez/523
Subdirector,Subdirección de Gestión Administrativa,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_662.JPG', 'path': 'original/RM_662.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_662-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_662-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_662-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_662-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_662.JPG,Beatriz Di Tofino,Subdirección de Gestión Administrativa,/funcionarios/persona/beatriz-di-tofino/431
Director,"Dirección de Gestión y Coordinación Laboral ""A""","[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_635.JPG', 'path': 'original/RM_635.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_635-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_635-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_635-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_635-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_635.JPG,Omar Yzet,"Dirección de Gestión y Coordinación Laboral ""A""",/funcionarios/persona/omar-yzet/204
Subdirector,Subdirección de Protocolo,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_531_-_Florencia_Malone.JPG', 'path': 'original/FU_531_-_Florencia_Malone.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_531_-_Florencia_Malone-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_531_-_Florencia_Malone-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_531_-_Florencia_Malone-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_531_-_Florencia_Malone-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_531_-_Florencia_Malone.JPG,Florencia Malone,Subdirección de Protocolo,/funcionarios/persona/florencia-malone/23
Subdirector,Subdirector de Centro de Participación Comunal Nº 2 - Monseñor Pablo Cabrera,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_271.JPG', 'path': 'original/RM_271.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_271-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_271-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_271-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_271-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_271.JPG,José Pereyra,Subdirector de Centro de Participación Comunal Nº 2 - Monseñor Pablo Cabrera,/funcionarios/persona/jose-pereyra/465
Subdirector,Subdirector de Centro de Participación Comunal Nº 4 - Av. Colón,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_123.JPG', 'path': 'original/RM_123.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_123-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_123-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_123-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_123-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_123.JPG,Daniel Bevacqua,Subdirector de Centro de Participación Comunal Nº 4 - Av. Colón,/funcionarios/persona/daniel-bevacqua/497
Director,Dirección de Gestión y Coordinación Laboral,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_494_-_Eduardo_Leslie.JPG', 'path': 'original/RM_494_-_Eduardo_Leslie.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_494_-_Eduardo_Leslie-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/RM_494_-_Eduardo_Leslie-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RM_494_-_Eduardo_Leslie-thumbnail-125x125-70.JPG', 'path': 'thumbnail/RM_494_-_Eduardo_Leslie-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RM_494_-_Eduardo_Leslie.JPG,Eduardo Leslie,Dirección de Gestión y Coordinación Laboral,/funcionarios/persona/eduardo-leslie/152
Subdirector,Subdireccón de Estación Depuradora de Aguas Residuales,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RustanGabriel.jpg', 'path': 'original/RustanGabriel.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RustanGabriel-thumbnail-32x32-70.jpg', 'path': 'thumbnail_32x32/RustanGabriel-thumbnail-32x32-70.jpg'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/RustanGabriel-thumbnail-125x125-70.jpg', 'path': 'thumbnail/RustanGabriel-thumbnail-125x125-70.jpg'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/RustanGabriel.jpg,Gabriel Rustan,Subdireccón de Estación Depuradora de Aguas Residuales,/funcionarios/persona/gabriel-rustan/524
Asesor de gabinete,Asesor de Gabinete,[],,Miguel Roca,Asesor de Gabinete,/funcionarios/persona/miguel-roca/383
Subsecretario del Departamento Ejecutivo,Subsecretario de Ambiente,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti.JPG', 'path': 'original/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_195_-_Jos%C3%A9_Sebasti%C3%A1n_Roca_Marti.JPG,José Sebastián Roca,Subsecretario de Ambiente,/funcionarios/persona/jose-sebastian-roca/62
Subdirector,Subdirección de Producción y Gestión Cultural,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_252_Silvia_Vera.JPG', 'path': 'original/FU_252_Silvia_Vera.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_252_Silvia_Vera-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_252_Silvia_Vera-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_252_Silvia_Vera-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_252_Silvia_Vera-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_252_Silvia_Vera.JPG,Silvia Vera,Subdirección de Producción y Gestión Cultural,/funcionarios/persona/silvia-vera/461
Director,Dirección de Emprendimientos Creativos,"[{'url': 'https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_259.JPG', 'path': 'original/FU_259.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_259-thumbnail-32x32-70.JPG', 'path': 'thumbnail_32x32/FU_259-thumbnail-32x32-70.JPG'}, {'url': 'https://gobiernoabierto.cordoba.gob.ar/media/__sized__/imagenes/personas/FU_259-thumbnail-125x125-70.JPG', 'path': 'thumbnail/FU_259-thumbnail-125x125-70.JPG'}]",https://gobiernoabierto.cordoba.gob.ar/media/imagenes/personas/FU_259.JPG,Cecilia Salguero,Dirección de Emprendimientos Creativos,/funcionarios/persona/cecilia-salguero/396
